ID,Player,Alignment,Faction Outcome,First Hit,Last Hit,# of Hits,"Death/
 Survival",Inactive,GM,Mod,Spec,Game Type,Game #,,Broken,Role,,,,,,,,
2797,Ecthelion,N,L,4,4,1,N,,,,,LG,34,LG34,,,,,,,,,,
2798,Elenion,G,W,5,,1,S,,,,,LG,34,LG34,,,,,,,,,,
2799,Dalinar Kholin,G,W,2,2,1,L,,,,,LG,34,LG34,,,,,,,,,,
2800,_Stick_,G,W,3,3,1,L,,,,,LG,34,LG34,,,,,,,,,,
2801,Jondesu,E,L,5,6,2,L,,,,,LG,34,LG34,,,,,,,,,,
2802,Manukos,G,W,8,,1,S,,,,,LG,34,LG34,,,,,,,,,,
2803,Droughtbringer,G,W,7,7,1,L,,,,,LG,34,LG34,,,,,,,,,,
2804,Drake Marshall,,,,,,,,Y,,,LG,34,LG34,,GM,,,,,,,,
2805,Hemalurgic Headshot,G,W,,,0,S,,,,,LG,34,LG34,,,,,,,,,,
2806,Yitzi2,G,W,5,7,2,E,,,,,LG,34,LG34,,,,,,,,,,
2807,Ornstein,N,L,1,1,1,E,,,,,LG,34,LG34,,,,,,,,,,
2808,BrightnessRadiant,E,L,3,3,1,V,,,,,LG,34,LG34,,,,,,,,,,
2809,Roadwalker,G,W,5,5,1,L,,,,,LG,34,LG34,,,,,,,,,,
2810,Steeldancer,G,W,4,,1,S,,,,,LG,34,LG34,,,,,,,,,,
2811,StrikerEZ,G,W,3,3,1,E,,,,,LG,34,LG34,,,,,,,,,,
2812,Silverblade5,,,,,,,,,,Y,QF,24,QF24,,Spec,,,,,,,,
2813,Meta,,,,,,,,,Y,,QF,24,QF24,,IM,,,,,,,,
2814,Sart,,,,,,,,Y,,,QF,24,QF24,,GM,,,,,,,,
2815,Seonid,G,W,,,0,S,,,,,QF,24,QF24,,,,,,,,,,
2816,Bridge Boy/Elithanathile,G,W,1,1,1,F,,,,,QF,24,QF24,,,,,,,,,,
2817,Paranoid King,G,W,2,2,1,L,,,,,QF,24,QF24,,,,,,,,,,
2818,TheMightyLopen,E,L,4,4,1,L,,,,,QF,24,QF24,,,,,,,,,,
2819,Cloudjumper,G,W,1,1,1,E,,,,,QF,24,QF24,,,,,,,,,,
2820,Ecthelion,G,W,,,0,S,,,,,QF,24,QF24,,,,,,,,,,
2821,Elenion,G,W,3,3,1,E,,,,,QF,24,QF24,,,,,,,,,,
2822,Jondesu,G,W,,,0,S,,,,,QF,24,QF24,,,,,,,,,,
2823,Arinian,G,W,1,1,1,L,,,,,QF,24,QF24,,,,,,,,,,
2824,Drake Marshall,E,L,3,3,1,L,,,,,QF,24,QF24,,,,,,,,,,
2825,DeTess,G,W,2,2,1,E,,,,,QF,24,QF24,,,,,,,,,,
2826,Yitzi2,G,W,,,0,S,,,,,QF,24,QF24,,,,,,,,,,
2827,BrightnessRadiant,G,W,5,,1,S,,,,,QF,24,QF24,,,,,,,,,,
2828,Roadwalker,E,L,5,5,1,V,,,,,QF,24,QF24,,,,,,,,,,
2829,Steeldancer,G,W,,,0,S,,,,,QF,24,QF24,,,,,,,,,,
2830,StrikerEZ,G,W,,,0,S,,,,,QF,24,QF24,,,,,,,,,,
2831,Asterion,G,W,5,5,1,L,,,,,QF,24,QF24,,,,,,,,,,
2832,little wilson,N,W,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2833,Alvron,,,,,,,,,Y,,LG,35,LG35,Y,IM,,,,,,,,
2834,Aonar,,,,,,,,,,Y,LG,35,LG35,Y,Spec,,,,,,,,
2835,A Joe in the Bush,N,W,6,6,1,L,,,,,LG,35,LG35,Y,,,,,,,,,
2836,Araris Valerian,E,W,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2837,Seonid,G,L,7,7,1,E,,,,,LG,35,LG35,Y,,,,,,,,,
2838,Haelbarde,,,,,,,,Y,,,LG,35,LG35,Y,GM,,,,,,,,
2839,Orlok Tsubodai,N,W,1,,1,S,,,,,LG,35,LG35,Y,,,,,,,,,
2840,Paranoid King,E,W,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2841,TheMightyLopen,G,L,2,2,1,E,,,,,LG,35,LG35,Y,,,,,,,,,
2842,STINK,N,W,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2843,Amanuensis,G,L,3,3,1,E,,,,,LG,35,LG35,Y,,,,,,,,,
2844,Arraenae,G,L,4,4,1,E,,,,,LG,35,LG35,Y,,,,,,,,,
2845,Elbereth,N,W,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2846,Straw,G,L,2,3,2,L,,,,,LG,35,LG35,Y,,,,,,,,,
2847,Cloudjumper,G,L,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2848,Ecthelion,G,L,7,7,1,L,,,,,LG,35,LG35,Y,,,,,,,,,
2849,Elenion,G,L,4,4,1,L,,,,,LG,35,LG35,Y,,,,,,,,,
2850,Dalinar Kholin,G,L,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2851,Doctor 12,,,,,,,,Y,,,LG,35,LG35,Y,GM,,,,,,,,
2852,_Stick_,E,W,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2853,Jondesu,G,L,1,1,1,L,,,,,LG,35,LG35,Y,,,,,,,,,
2854,Arinian,G,L,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2855,Drake Marshall,G,L,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2856,DeTess,G,L,3,3,1,F,,,,,LG,35,LG35,Y,,,,,,,,,
2857,Shqueeves,G,L,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2858,Yitzi2,E,W,2,2,1,L,,,,,LG,35,LG35,Y,,,,,,,,,
2859,BrightnessRadiant,G,L,6,6,1,E,,,,,LG,35,LG35,Y,,,,,,,,,
2860,xxGaea,N,W,,,0,S,,,,,LG,35,LG35,Y,,,,,,,,,
2861,Steeldancer,G,L,8,8,1,L,,,,,LG,35,LG35,Y,,,,,,,,,
2862,StrikerEZ,G,L,5,5,1,E,,,,,LG,35,LG35,Y,,,,,,,,,
2863,Asterion,G,L,5,5,1,L,,,,,LG,35,LG35,Y,,,,,,,,,
2864,little wilson,,,,,,,,,Y,,MR,23,MR23,Y,IM,,,,,,,,
2865,Alvron,F,W,6,,4,S,,,,,MR,23,MR23,Y,,,,,,,,,
2866,A Joe in the Bush,F,L,9,9,2,L,,,,,MR,23,MR23,Y,,,,,,,,,
2867,Sart,F,W,,,0,S,,,,,MR,23,MR23,Y,,,,,,,,,
2868,Seonid,,,,,,,,Y,,,MR,23,MR23,Y,GM,,,,,,,,
2869,Orlok Tsubodai,F,W,2,3,1,N,,,,,MR,23,MR23,Y,,,,,,,,,
2870,Elbereth,F,W,4,5,2,S,,,,,MR,23,MR23,Y,,,,,,,,,
2871,Straw,F,W,,,0,S,,,,,MR,23,MR23,Y,,,,,,,,,
2872,Cloudjumper,F,L,5,8,3,L,,,,,MR,23,MR23,Y,,,,,,,,,
2873,Elenion,F,L,1,2,3,L,,,,,MR,23,MR23,Y,,,,,,,,,
2874,daniyah,F,W,9,9,1,N,,,,,MR,23,MR23,Y,,,,,,,,,
2875,Frozen Mint,F,W,,,0,S,,,,,MR,23,MR23,Y,,,,,,,,,
2876,Jondesu,F,L,4,5,2,L,,,,,MR,23,MR23,Y,,,,,,,,,
2877,Drake Marshall,F,W,3,,2,S,,,,,MR,23,MR23,Y,,,,,,,,,
2878,Hemalurgic Headshot,F,W,3,3,1,L,,,,,MR,23,MR23,Y,,,,,,,,,
2879,Yitzi2,F,L,8,8,1,N,,,,,MR,23,MR23,Y,,,,,,,,,
2880,BrightnessRadiant,F,L,3,6,2,L,,,,,MR,23,MR23,Y,,,,,,,,,
2881,Roadwalker,F,L,2,2,1,N,,,,,MR,23,MR23,Y,,,,,,,,,
2882,xxGaea,F,L,4,5,2,N,,,,,MR,23,MR23,Y,,,,,,,,,
2883,Steeldancer,F,W,3,6,2,S,,,,,MR,23,MR23,Y,,,,,,,,,
2884,StrikerEZ,F,L,5,7,2,N,,,,,MR,23,MR23,Y,,,,,,,,,
2885,Asterion,F,W,2,3,2,N,,,,,MR,23,MR23,Y,,,,,,,,,
2886,Megasif,F,L,4,4,1,N,,,,,MR,23,MR23,Y,,,,,,,,,
2887,Sami,F,W,,,0,S,,,,,MR,23,MR23,Y,,,,,,,,,
2888,little wilson,,,,,,,,,Y,,LG,36,LG36,Y,IM,,,,,,,,
2889,Alvron,G,W,3,,1,L,,,,,LG,36,LG36,Y,,,,,,,,,
2890,Alvron,G,W,3,,1,S,,,,,LG,36,LG36,Y,,,,,,,,,
2891,Aonar,G,W,,,0,S,,,,,LG,36,LG36,Y,,,,,,,,,
2892,A Joe in the Bush,E,L,4,4,1,V,,,,,LG,36,LG36,Y,,,,,,,,,
2893,Araris Valerian,G,W,4,4,1,E,,,,,LG,36,LG36,Y,,,,,,,,,
2894,Clanky,G,W,,,0,S,,,,,LG,36,LG36,Y,,,,,,,,,
2895,Orlok Tsubodai,G,W,4,4,1,N,,,,,LG,36,LG36,Y,,,,,,,,,
2896,Paranoid King,,,,,,,,,,Y,LG,36,LG36,Y,Spec,,,,,,,,
2897,STINK,E,L,1,1,1,N,,,,,LG,36,LG36,Y,,,,,,,,,
2898,Straw,G,W,1,2,1,L,,,,,LG,36,LG36,Y,,,,,,,,,
2899,Cloudjumper,E,L,4,4,1,V,,,,,LG,36,LG36,Y,,,,,,,,,
2900,Ecthelion,,,,,,,,Y,,,LG,36,LG36,Y,GM,,,,,,,,
2901,Elenion,,,,,,,,Y,,,LG,36,LG36,Y,GM,,,,,,,,
2902,daniyah,G,W,,,0,S,,,,,LG,36,LG36,Y,,,,,,,,,
2903,Jondesu,,,,,,,,Y,,,LG,36,LG36,Y,GM,,,,,,,,
2904,Manukos,G,W,4,4,1,L,,,,,LG,36,LG36,Y,,,,,,,,,
2905,Drake Marshall,G,W,3,4,1,E,,,,,LG,36,LG36,Y,,,,,,,,,
2906,Yitzi2,E,L,2,,1,L,,,,,LG,36,LG36,Y,,,,,,,,,
2907,BrightnessRadiant,G,W,,,0,S,,,,,LG,36,LG36,Y,,,,,,,,,
2908,Roadwalker,G,W,,,0,S,,,,,LG,36,LG36,Y,,,,,,,,,
2909,Steeldancer,G,W,1,2,1,E,,,,,LG,36,LG36,Y,,,,,,,,,
2910,StrikerEZ,G,W,2,3,1,E,,,,,LG,36,LG36,Y,,,,,,,,,
2911,Asterion,G,W,,,0,S,,,,,LG,36,LG36,Y,,,,,,,,,
2912,Megasif,G,W,,,0,S,,,,,LG,36,LG36,Y,,,,,,,,,
2913,Sami,G,W,,,0,S,,,,,LG,36,LG36,Y,,,,,,,,,
2914,little wilson,,,,,,,,,,Y,QF,25,QF25,,Spec,,,,,,,,
2915,Alvron,,,,,,,,,Y,,QF,25,QF25,,IM,,,,,,,,
2916,Aonar,,,,,,,,,,Y,QF,25,QF25,,Spec,,,,,,,,
2917,A Joe in the Bush,,,,,,,,,,Y,QF,25,QF25,,Spec,,,,,,,,
2918,Sart,G,L,7,7,1,E,,,,,QF,25,QF25,,,,,,,,,,
2919,Winter,G,L,7,7,1,E,,,,,QF,25,QF25,,,,,,,,,,
2920,Seonid,,,,,,,,,,Y,QF,25,QF25,,Spec,,,,,,,,
2921,Orlok Tsubodai,E,W,,,0,S,,,,,QF,25,QF25,,,,,,,,,,
2922,Bridge Boy/Elithanathile,G,L,,,0,S,,,,,QF,25,QF25,,,,,,,,,,
2923,Paranoid King,G,L,2,2,1,L,,,,,QF,25,QF25,,,,,,,,,,
2924,TheMightyLopen,G,L,3,7,2,E,,,,,QF,25,QF25,,,,,,,,,,
2925,STINK,E,W,7,7,1,L,,,,,QF,25,QF25,,,,,,,,,,
2926,Arraenae,G,L,4,4,1,E,,,,,QF,25,QF25,,,,,,,,,,
2927,Elbereth,,,,,,,,Y,,,QF,25,QF25,,GM,,,,,,,,
2928,Straw,,,,,,,,,,Y,QF,25,QF25,,Spec,,,,,,,,
2929,Young Bard,G,L,,5,0,I,Y,,,,QF,25,QF25,,,,,,,,,,
2930,Ecthelion,G,L,,,0,S,,,,,QF,25,QF25,,,,,,,,,,
2931,Elenion,G,L,5,5,1,L,,,,,QF,25,QF25,,,,,,,,,,
2932,Magestar,G,L,7,7,1,E,,,,,QF,25,QF25,,,,,,,,,,
2933,Doctor 12,,,,,,,,,,Y,QF,25,QF25,,Spec,,,,,,,,
2934,_Stick_,G,L,2,2,1,L,,,,,QF,25,QF25,,,,,,,,,,
2935,Darkness Ascendant,G,L,7,7,1,E,,,,,QF,25,QF25,,,,,,,,,,
2936,Jondesu,G,L,4,7,2,E,,,,,QF,25,QF25,,,,,,,,,,
2937,Arinian,G,L,6,6,1,E,,,,,QF,25,QF25,,,,,,,,,,
2938,Drake Marshall,G,L,1,1,1,E,,,,,QF,25,QF25,,,,,,,,,,
2939,Yitzi2,G,L,6,6,2,L,,,,,QF,25,QF25,,,,,,,,,,
2940,BrightnessRadiant,,,,,,,,,,Y,QF,25,QF25,,Spec,,,,,,,,
2941,Roadwalker,G,L,7,7,1,E,,,,,QF,25,QF25,,,,,,,,,,
2942,Steeldancer,G,L,1,1,1,L,,,,,QF,25,QF25,,,,,,,,,,
2943,Megasif,G,L,2,2,1,E,,,,,QF,25,QF25,,,,,,,,,,
2944,Sami,G,L,5,5,1,E,,,,,QF,25,QF25,,,,,,,,,,
2945,Eternum,G,L,7,7,1,E,,,,,QF,25,QF25,,,,,,,,,,
2946,Overlord Jebus,G,L,,,0,S,,,,,QF,25,QF25,,,,,,,,,,
2947,Meta,N,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2948,little wilson,,,,,,,,,Y,,LG,37,LG37,,IM,,,,,,,,
2949,Alvron,,,,,,,,,,Y,LG,37,LG37,,Spec,,,,,,,,
2950,Aonar,,,,,,,,Y,,,LG,37,LG37,,GM,,,,,,,,
2951,A Joe in the Bush,,,,,,,,Y,,,LG,37,LG37,,GM,,,,,,,,
2952,Sart,,,,,,,,,,Y,LG,37,LG37,,Spec,,,,,,,,
2953,Araris Valerian,N,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2954,Winter,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2955,Seonid,,,,,,,,,,Y,LG,37,LG37,,Spec,,,,,,,,
2956,Clanky,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2957,Orlok Tsubodai,E,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2958,Burnt Spaghetti,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2959,Paranoid King,G,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2960,TheMightyLopen,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2961,STINK,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2962,Amanuensis,,,,,,,,,,Y,LG,37,LG37,,Spec,,,,,,,,
2963,polkinghornhd,G,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2964,Elbereth,N,D,,,,S,,,,,LG,37,LG37,,,,,,,,,,
2965,Straw,G,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2966,Cloudjumper,E,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2967,Ecthelion,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2968,Elenion,,,,,,,,,,Y,LG,37,LG37,,Spec,,,,,,,,
2969,Dalinar Kholin,E,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2970,Doctor 12,N,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2971,_Stick_,N,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2972,Darkness Ascendant,G,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2973,Lady of Chaos,G,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2974,Jondesu,G,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2975,Arinian,G,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2976,Droughtbringer,M,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2977,Drake Marshall,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2978,Hemalurgic Headshot,E,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2979,DeTess,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2980,Shqueeves,E,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2981,BrightnessRadiant,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2982,Roadwalker,,,,,,,,,,Y,LG,37,LG37,,Spec,,,,,,,,
2983,xxGaea,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2984,Steeldancer,E,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2985,Asterion,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2986,Megasif,M,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2987,Sami,,,,,,,,,,Y,LG,37,LG37,,Spec,,,,,,,,
2988,Eternum,G,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2989,A Budgie,G,W,,,,,,,,,LG,37,LG37,,,,,,,,,,
2990,Majestic,G,L,,,,,,,,,LG,37,LG37,,,,,,,,,,
2991,little wilson,,,,,,,,,,Y,MR,24,MR24,,Spec,,,,,,,,
2992,Alvron,N,L,5,5,1,L,,,,,MR,24,MR24,,,,,,,,,,
2993,Sart,,,,,,,,,,Y,MR,24,MR24,,Spec,,,,,,,,
2994,Winter,E,L,4,4,1,E,,,,,MR,24,MR24,,,,,,,,,,
2995,Seonid,,,,,,,,Y,,,MR,24,MR24,,GM,,,,,,,,
2996,Clanky,,,,,,,,,,Y,MR,24,MR24,,Spec,,,,,,,,
2997,Orlok Tsubodai,,,,,,,,,Y,,MR,24,MR24,,IM,,,,,,,,
2998,Bridge Boy/Elithanathile,N,W,,,0,S,,,,,MR,24,MR24,,,,,,,,,,
2999,Paranoid King,E,L,6,6,2,E,,,,,MR,24,MR24,,,,,,,,,,
3000,RippleGylf,M,L,6,8,2,L,,,,,MR,24,MR24,,,,,,,,,,
3001,Amanuensis,,,,,,,,,,Y,MR,24,MR24,,Spec,,,,,,,,
3002,Mark IV,S,L,5,6,1,L,,,,,MR,24,MR24,,,,,,,,,,
3003,Ecthelion,N,L,,,,,,,,,MR,24,MR24,,,,,,,,,,
3004,Elenion,N,W,8,8,1,M,,,,,MR,24,MR24,,,,,,,,,,
3005,Frozen Mint,N,L,4,4,1,L,,,,,MR,24,MR24,,,,,,,,,,
3006,_Stick_,,,,,,,,,,Y,MR,24,MR24,,Spec,,,,,,,,
3007,Jondesu,S,L,2,2,1,L,,,,,MR,24,MR24,,,,,,,,,,
3008,Arinian,N,L,6,6,1,N,,,,,MR,24,MR24,,,,,,,,,,
3009,Drake Marshall,S,L,7,7,1,L,,,,,MR,24,MR24,,,,,,,,,,
3010,Hemalurgic Headshot,N,W,,,0,S,,,,,MR,24,MR24,,,,,,,,,,
3011,Shqueeves,N,L,,,0,S,,,,,MR,24,MR24,,,,,,,,,,
3012,BrightnessRadiant,N,L,5,5,1,E,,,,,MR,24,MR24,,,,,,,,,,
3013,Roadwalker,N,L,2,2,1,E,,,,,MR,24,MR24,,,,,,,,,,
3014,xxGaea,S,L,3,3,2,E,,,,,MR,24,MR24,,,,,,,,,,
3015,Steeldancer,N,L,4,4,1,E,,,,,MR,24,MR24,,,,,,,,,,
3016,Asterion,N,W,,,0,S,,,,,MR,24,MR24,,,,,,,,,,
3017,Megasif,N,L,,,0,S,,,,,MR,24,MR24,,,,,,,,,,
3018,Sami,N,L,,,0,S,,,,,MR,24,MR24,,,,,,,,,,
3019,Eternum,E,L,5,5,1,N,,,,,MR,24,MR24,,,,,,,,,,
3020,Majestic,N,W,2,2,1,L,,,,,MR,24,MR24,,,,,,,,,,
3021,King Cole,N,L,,,0,S,,,,,MR,24,MR24,,,,,,,,,,
3022,Rebecca,N,L,,,0,S,,,,,MR,24,MR24,,,,,,,,,,
3023,Lemonelon,E,L,3,3,1,L,,,,,MR,24,MR24,,,,,,,,,,
3024,little wilson,F,L,4,,1,S,,,,,LG,38,LG38,Y,,,,,,,,,
3025,Alvron,,,,,,,,,Y,,LG,38,LG38,Y,IM,,,,,,,,
3026,Aonar,F,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3027,Sart,F,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3028,Winter,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3029,Bort,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3030,Clanky,F,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3031,Orlok Tsubodai,F,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3032,Bridge Boy/Elithanathile,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3033,STINK,,,,,,,,Y,,,LG,38,LG38,Y,GM,,,,,,,,
3034,Straw,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3035,AliasSheep,,,,,,,,Y,,,LG,38,LG38,Y,GM,,,,,,,,
3036,Young Bard,F,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3037,Ecthelion,N,L,4,4,2,N,,,,,LG,38,LG38,Y,,,,,,,,,
3038,Elenion,F,L,3,3,2,N,,,,,LG,38,LG38,Y,,,,,,,,,
3039,Magestar,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3040,_Stick_,,,,,,,,,,Y,LG,38,LG38,Y,Spec,,,,,,,,
3041,Darkness Ascendant,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3042,Jondesu,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3043,Arinian,N,L,4,,1,S,,,,,LG,38,LG38,Y,,,,,,,,,
3044,Droughtbringer,N,L,1,,1,S,,,,,LG,38,LG38,Y,,,,,,,,,
3045,Drake Marshall,F,L,3,4,2,N,,,,,LG,38,LG38,Y,,,,,,,,,
3046,Hemalurgic Headshot,N,L,3,,1,S,,,,,LG,38,LG38,Y,,,,,,,,,
3047,DeTess,N,L,1,,1,S,,,,,LG,38,LG38,Y,,,,,,,,,
3048,Bort,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3049,Grumpy Dula,N,L,,,,,,,,,LG,38,LG38,Y,,,,,,,,,
3050,Ornstein,N,L,1,1,1,L,,,,,LG,38,LG38,Y,,,,,,,,,
3051,BrightnessRadiant,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3052,Roadwalker,F,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3053,Steeldancer,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3054,Megasif,F,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3055,Sami,N,L,4,,1,S,,,,,LG,38,LG38,Y,,,,,,,,,
3056,Eternum,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3057,Majestic,N,L,,,0,S,,,,,LG,38,LG38,Y,,,,,,,,,
3058,King Cole,N,L,3,,1,S,,,,,LG,38,LG38,Y,,,,,,,,,
3059,Rebecca,,,,,,,,,,Y,LG,38,LG38,Y,Spec,,,,,,,,
3060,Lemonelon,F,L,1,,1,S,,,,,LG,38,LG38,Y,,,,,,,,,
3061,little wilson,G,W,1,1,1,N,,,,,QF,26,QF26,,,,,,,,,,
3062,Alvron,G,W,9,9,1,L,,,,,QF,26,QF26,,,,,,,,,,
3063,RainbowRose/Cessie,,,,,,,,Y,,,QF,26,QF26,,GM,,,,,,,,
3064,Herowannabe,G,W,11,11,1,L,,,,,QF,26,QF26,,,,,,,,,,
3065,Seonid,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3066,Haelbarde,G,W,10,10,1,N,,,,,QF,26,QF26,,,,,,,,,,
3067,Orlok Tsubodai,,,,,,,,,Y,,QF,26,QF26,,IM,,,,,,,,
3068,TheMightyLopen,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3069,RippleGylf,G,W,9,9,1,N,,,,,QF,26,QF26,,,,,,,,,,
3070,Amanuensis,G,W,12,12,1,L,,,,,QF,26,QF26,,,,,,,,,,
3071,Mark IV,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3072,Straw,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3073,Young Bard,G,W,6,6,1,N,,,,,QF,26,QF26,,,,,,,,,,
3074,Ecthelion,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3075,daniyah,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3076,_Stick_,G,W,13,13,1,N,,,,,QF,26,QF26,,,,,,,,,,
3077,Darkness Ascendant,G,W,12,12,1,N,,,,,QF,26,QF26,,,,,,,,,,
3078,Jondesu,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3079,Arinian,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3080,Droughtbringer,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3081,BrightnessRadiant,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3082,Roadwalker,G,W,5,5,1,L,,,,,QF,26,QF26,,,,,,,,,,
3083,Steeldancer,G,W,3,3,1,N,,,,,QF,26,QF26,,,,,,,,,,
3084,Megasif,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3085,Sami,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3086,Eternum,G,W,1,1,1,L,,,,,QF,26,QF26,,,,,,,,,,
3087,A Budgie,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3088,Majestic,G,W,2,2,1,N,,,,,QF,26,QF26,,,,,,,,,,
3089,King Cole,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3090,Rebecca,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3091,Lemonelon,G,W,,,0,S,,,,,QF,26,QF26,,,,,,,,,,
3092,Julio,G,W,13,13,1,L,,,,,QF,26,QF26,,,,,,,,,,
3093,Sony,G,W,14,14,1,N,,,,,QF,26,QF26,,,,,,,,,,
3094,little wilson,,,,,,,,,,Y,QF,27,QF27,,Spec,,,,,,,,
3095,Alvron,G,L,,,0,S,,,,,QF,27,QF27,,,,,,,,,,
3096,Seonid,,,,,,,,,Y,,QF,27,QF27,,IM,,,,,,,,
3097,Orlok Tsubodai,E,W,2,,2,S,,,,,QF,27,QF27,,,,,,,,,,
3098,Queensteph,G,L,,5,0,I,Y,,,,QF,27,QF27,,,,,,,,,,
3099,Straw,G,L,6,6,1,L,,,,,QF,27,QF27,,,,,,,,,,
3100,Elenion,,,,,,,,Y,,,QF,27,QF27,,GM,,,,,,,,
3101,Doctor 12,G,L,6,6,1,E,,,,,QF,27,QF27,,,,,,,,,,
3102,Darkness Ascendant,G,L,1,1,1,L,,,,,QF,27,QF27,,,,,,,,,,
3103,Jondesu,G,L,,,0,S,,,,,QF,27,QF27,,,,,,,,,,
3104,Manukos,G,L,,,0,S,,,,,QF,27,QF27,,,,,,,,,,
3105,Drake Marshall,G,L,4,4,1,E,,,,,QF,27,QF27,,,,,,,,,,
3106,DeTess,G,L,5,5,1,E,,,,,QF,27,QF27,,,,,,,,,,
3107,BrightnessRadiant,E,W,,,0,S,,,,,QF,27,QF27,,,,,,,,,,
3108,Roadwalker,G,L,4,4,1,L,,,,,QF,27,QF27,,,,,,,,,,
3109,Steeldancer,G,L,3,3,1,L,,,,,QF,27,QF27,,,,,,,,,,
3110,Asterion,G,L,5,5,1,L,,,,,QF,27,QF27,,,,,,,,,,
3111,Megasif,G,L,,5,0,I,Y,,,,QF,27,QF27,,,,,,,,,,
